NAME|BRANCH|ADDR|TELL|XCORD|YCORD
에머이|전북대점|전북 전주시 덕진구 백제대로 582 1층 101호 (금암동)|연락처 : 063-272-7174|127.133605868315|35.8406444104083
에머이|보라매점|서울 동작구 보라매로5가길 16, 2층 201호|연락처 : 02-832-7656|126.924094714271|37.4912751024086
에머이|서산점|충남 서산시 호수공원1로 38|연락처 : 041-669-2555|126.45218678763072|36.773242576451594
에머이|제주점|제주특별자치도 제주시 인다3길 8-2|연락처 : 064-723-7174|126.54886878050719|33.476822042527104
에머이|남악신도시점|전남 무안군 삼향읍 후광대로 292, 105~7호|연락처 : 010-9766-8806|126.46376799841497|34.814002439173954
에머이|대전복합터미널점|대전 동구 동서대로1695번길 30, 동관 1층|연락처 : 042-623-7174|127.4375195292991|36.35127681173006
에머이|나주혁신도시점|전남 나주시 상야1길 7, 예가람타워 117,118호|연락처 : 061-336-7174|126.7858718153006|35.02264055189489
에머이|진주윙스타워점|경남 진주시 동부로169번길 12, 윙스타워 지하1층|연락처 : 055-763-7714|128.12728082498666|35.16488237454452
에머이|마곡나루점|서울 강서구 마곡서로 152|연락처 : 070-4006-7146|126.82564377585835|37.56771190447319
에머이|문래점|서울 영등포구 선유로 70, 1층|연락처 : 02-2635-7174|126.89014687957085|37.52016273974232
에머이|양재역점|서울 강남구 강남대로 242, 1층|연락처 : 02-573-7174|127.03408308745306|37.48537242576503
에머이|송도오네스타점|인천 연수구 송도국제대로 157, 3층|연락처 : 032-813-2006|126.65666201462199|37.38094131994393
에머이|역삼점|서울 강남구 논현로94길 19, 1층|연락처 : 02-554-7174|127.03780046424941|37.50275712563704
에머이|포항점|경북 포항시 남구 대이로159번길 12, 1층|연락처 : 054-284-7174|129.33793927019067|36.02907329919874
에머이|한티점|서울 강남구 선릉로64길 14, 1층|연락처 : 02-557-7174|127.05354410553151|37.49780631788332
에머이|대구들안길점|대구 수성구 들안로 83|연락처 : 053-767-7174|128.61635265765113|35.837313236544226
에머이|세이백화점대전점|대전 중구 계백로 1700, 별관 5층|연락처 : 042-221-7174|127.40879966905784|36.32063038355176
에머이|순천점|전남 순천시 왕지2길 3-10|연락처 : 061-727-7174|127.52371204969933|34.9692901371343
에머이|강남구청점|서울 강남구 선릉로131길 12|연락처 : 02-516-7174|127.0398532521353|37.51790413840079
에머이|마포공덕점|서울 마포구 도화길 43, 1층|연락처 : 02-703-6750|126.9502535448244|37.54178773701245
에머이|서래마을점|서울 서초구 사평대로 122, 1층|연락처 : 02-599-7174|126.99790106725105|37.499620446163036
에머이|대구범어점|대구 수성구 달구벌대로 2395, 1층|연락처 : 053-744-7174|128.62454575167672|35.85962674923677
에머이|롯데본점|서울 중구 을지로 30, 롯데백화점 본점 지하1층|연락처 : 02-772-3011|126.98100699814147|37.56534516953803
에머이|판교점|경기 성남시 분당구 대왕판교로606번길 31|연락처 : 031-701-7174|127.11066195501665|37.39668729485433
에머이|창원점|경남 창원시 성산구 마디미로10번길 7, 경원상가 1층|연락처 : 055-261-9797|128.6845292291014|35.22357648018264
에머이|고양스타필드점|경기 고양시 덕양구 고양대로 1955|연락처 : 031-5173-3043|126.89477840618908|37.646976308152716
에머이|건대스타시티점|서울 광진구 아차산로 262, 스타시티쇼핑몰 2층|연락처 : 02-2278-3257|127.07296072260885|37.53700037624377
에머이|동탄점|경기 화성시 동탄중심상가1길 36, 1층|연락처 : 031-8003-8861|127.07156417898595|37.20148801355819
에머이|청주점|충북 청주시 상당구 중앙로 1|연락처 : 043-223-7174|127.48877627971368|36.637160668348876
에머이|용산아이파크점|서울 용산구 한강대로23길 55, 현대아이파크몰 서관 6층|연락처 : 02-2012-0688|126.96474274711633|37.52977360382622
에머이|남부터미널점|서울 서초구 서초중앙로 26, 1층|연락처 : 02-582-7778|127.01699163913194|37.4846877495893
에머이|인천부평점|인천 부평구 부평문화로 70, 1층|연락처 : 032-503-7174|126.72390297625644|37.49393865041103
에머이|문정점|서울 송파구 송파대로 167, 지하1층|연락처 : 02-2054-8538|127.12093138221346|37.48466312233847
에머이|분당정자점|경기 성남시 분당구 성남대로331번길 13|연락처 : 031-711-9898|127.10630805121188|37.36528520022372
에머이|신천점|서울 송파구 백제고분로7길 9, 1층|연락처 : 02-416-7174|127.07986155394158|37.510553296712246
에머이|울산점|울산 남구 삼산로278번길 4|연락처 : 052-257-7447|129.33727452819485|35.53876166580359
에머이|광주충장로점|광주 동구 중앙로 180|연락처 : 062-222-7174|126.91484368137392|35.1494997929905
에머이|서여의도점|서울 영등포구 국회대로70길 19|연락처 : 02-785-7174|126.92083807643684|37.52922254692257
에머이|잠실롯데점|서울 송파구 올림픽로 240, 지하1층|연락처 : 02-411-6084|127.09814039543262|37.51131078364221
