NAME|BRANCH|ADDR|TELL
디저트39|경기광주역점|경기 광주시 순암로36번길 7 (장지동) |031-767-5669
디저트39|김포풍무점|경기 김포시 유현로238번길 31 (풍무동) 118호|031-988-3930
디저트39|진주혁신도시점|경남 진주시 충무공동 282-1 효진빌딩 103호|055-762-8833
디저트39|안산그랑시티자이점|경기 안산시 상록구 사동 1639 그랑시티자이2차아파트 상가 121호|031-407-8341
디저트39|불광점|서울 은평구 불광로 37 (불광동) 1층|02-388-8207
디저트39|부산명륜점|부산 동래구 시실로 23 (명륜동, 명륜2차아이파크) 상가동 301동 103호|051-553-8388
디저트39|구리갈매점|경기 구리시 경춘북로 252 (갈매동, 갈매역아이파크) 갈매역 아이파크 애비뉴상가 A동 125호|031-575-3930
디저트39|검암경서점|인천 서구 검암동 599-2 A동 1층|032-563-1139
디저트39|인천석남점|인천 서구 가정로 258 (석남동) 지인프라자 1층|032-576-6162
디저트39|양주옥정점|경기 양주시 옥정로 226 (옥정동) 1층 108호|031-861-3949
디저트39|화곡역점|서울특별시 강서구 화곡로 135 (화곡동, 상원빌딩) 104호|02-6404-6655
디저트39|광주첨단점|광주 광산구 첨단중앙로 110 (월계동) 1층 108호|062-972-9300
디저트39|가재울뉴타운점|서울 서대문구 거북골로 100 (남가좌동, 래미안루센티아) 래미안루센티아 상가1호|02-304-3934
디저트39|광주수완점|광주 광산구 장신로 136 (수완동) 1층 102호|062-959-7766
디저트39|광주상무점|광주 서구 치평로 86 (치평동, 보광빌딩) |062-382-7800
디저트39|김포구래점|경기 김포시 김포한강9로75번길 180 (구래동, 두원타워) |031-986-9440
디저트39|김해대청계곡점|경남 김해시 대청계곡길 317 (대청동) |055-314-1230
디저트39|원흥삼송점|경기 고양시 덕양구 권율대로 690 (원흥동) 202동 104호|031-966-4590
디저트39|파주동패점|경기 파주시 동패동 1758-1 삼융프라자 106|031-942-2998
디저트39|대방점|서울특별시 동작구 대방동 17-31 |02-3280-8779
디저트39|전주만성점|전북 전주시 덕진구 만성로 137 (만성동) 만성에코르 1단지상가 107호 |063-211-3939
디저트39|대전관저 롯데시네마점|대전 서구 봉우로8번길 23 (관저동) 103A|042-546-3939
디저트39|동탄호수공원점|경기 화성시 동탄대로 181 (송동, 동탄린스트라우스더레이크) 레이크꼬모 A동 111호|031-377-3599
디저트39|오산갈곶점|경기 오산시 오산로 65 (갈곶동, 심안빌딩) 1층|031-374-0430
디저트39|서울대입구점|서울 관악구 봉천로 524 (봉천동) 1층|02-877-7712
디저트39|당진기지시점|충남 당진시 송악읍 기지시1길 62 (기지시리) 1층|042-352-3670
디저트39|문경점|경북 문경시 여중1길 21 (모전동) |054-552-1139
디저트39|남양주다산점|경기 남양주시 다산중앙로 109 (다산동, 다산진건지구 업무1-4) 1층 114호|031-564-0550
디저트39|서산해미점|충남 서산시 해미면 서문1로 6 (읍내리) |061-688-7739
디저트39|삼천포점|경남 사천시 주공로 3 (벌리동) 120호 (벌리동 253-6번지)|055-833-0039
디저트39|동탄신리천점|경기 화성시 동탄대로14길 5-17 (오산동) |031-376-1139
디저트39|충북혁신도시점|충북 음성군 맹동면 원중로 1438 (동성리) 109호|043-881-3939
디저트39|전주에코시티점|전북 전주시 덕진구 세병남로 37 (송천동2가 1326-12) <br/>GJ금정빌딩 1층|063-277-6362
디저트39|연천전곡점|경기도 연천군 전곡읍 온골로 38-2 (전곡리305-24) |031-835-7739
디저트39|여수교동점|전라남도 여수시 진남상가길 21 (교동) |061-666-2789
디저트39|양산역점|경상남도 양산시 양산역7길 14 (중부동 686-1) |055-388-5988
디저트39|이천점|경기도 이천시 어재연로 30 (중리동202-8) |031-634-0039
디저트39|하남미사역점|경기도 하남시 미사강변중앙로 181 (망월동) 2층 10호|031-795-4639
디저트39|송파헬리오시티점|서울특별시 송파구 석촌동 252-8 |02-422-4679
디저트39|강릉입암점|강원도 강릉시 성덕로 316-11 (입암동) |033-652-3953
디저트39|부천옥길점|경기도 부천시 양지로166번길 22 (옥길동) |032-344-1323
디저트39|영종하늘도시점|인천광역시 중구 하늘중앙로 231<br/>(중산동, 제이스카이시티 오피스텔) |032-751-5727
디저트39|춘천후평점|강원도 춘천시 후석로 298 (후평동) 103호|033-256-7200
디저트39|철원DMZ점|강원도 철원군 동송읍 금학로 247 (이평리) |033-455-3901
디저트39|경주점|경상북도 경주시 원화로 312 (성동동) |054-773-2604
디저트39|충북진천점|충청북도 진천군 진천읍 중앙북로 14 (벽암리) 1층 104호|043-533-0390
디저트39|진해풍호점|경상남도 창원시 진해구 풍호안길 17 (풍호동) 1층|055-546-1107
디저트39|길음뉴타운점|서울특별시 성북구 길음로 33 (길음동, 길음뉴타운) 상가B동 29호|02-6449-3939
디저트39|강남역점|서울특별시 서초구 서초대로74길 23 (서초동, 서초타운트라팰리스) 108호|02-2055-3339
디저트39|천안두정점|충청남도 천안시 서북구 두정중9길 11-1 (두정동, 한일상사) 1층|041-561-0039
디저트39|인천구월점|인천광역시 남동구 문화로 59 |032-428-3939
디저트39|북아현점|서울특별시 서대문구 신촌로 261-1 (북아현동) 1층|02-6339-2900
디저트39|구미문성점|경상북도 구미시 고아읍 들성로 170 (원호리) |054-441-0039
디저트39|인천송도점|인천광역시 연수구 컨벤시아대로 81 1층 111호(송도동, 드림시티)|032-831-3977
디저트39|인천논현점|인천광역시 남동구 논고개로 73 1층 107호(논현동, 라움타워)|032-435-5580
디저트39|인천검단사거리역점|인천광역시 서구 검단로 469 (왕길동) 104-105호(왕길동)|032-562-7747
디저트39|경북도청점|경상북도 예천군 호명면 산합리 1408 신성프라자 101호|054-652-6522
디저트39|제주함덕점|제주특별자치도 제주시 조천읍 조함해안로 530 (함덕리) 2층(서우봉해변)|064-782-5539
디저트39|판교알파돔점|경기도 성남시 분당구 대왕판교로606번길 10 타워 1동 2층 228호(백현동, 알파리움)|031-707-1239
디저트39|동여의도점|서울특별시 영등포구 의사당대로1길 25 115호(여의도동, 하남빌딩)|02-780-6004
디저트39|분당서현점|경기도 성남시 분당구 서현로180번길 19 (서현동, 비전월드) 101-25호|031-707-6658
디저트39|용인동백점|경기 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브썬월드빌딩) 쥬네브썬월드빌딩 9층|031-679-0021
디저트39|아산지중해마을점|충청남도 아산시 탕정면 탕정면로8번길 51-6 (명암리) |041-547-7401
디저트39|응암역점|서울특별시 은평구 신사동 2-17, 2층|02-352-3938
디저트39|인천작전점|인천광역시 계양구 계양문화로 27 환영프라자|032-554-0039
디저트39|금정역점|경기도 군포시 산본천로226번길 4 101호(산본동)|031-392-3912
디저트39|속초교동점|강원도 속초시 중앙로 20 1층 102호(교동)|033-636-3139
디저트39|홈앤쇼핑 마곡점|서울특별시 강서구 공항대로 150 (마곡동, 홈앤쇼핑사옥) 11층|
디저트39|부산화명점|부산광역시 북구 금곡대로 166 (화명동, 화명 롯데캐슬 카이저) 캐슬카이저상가 123호|051-364-2039
디저트39|마포공덕점|서울특별시 마포구 공덕동 476 102동 23,24호|02-715-5758
디저트39|영주가흥점|경상북도 영주시 대동로13번길 2-21 |054-632-0039
디저트39|용인김량장점|경기도 용인시 처인구 금령로 94 (김량장동) |031-335-0039
디저트39|강릉유천점|강원도 강릉시 선수촌로 67 (홍제동) 108호|033-646-1239
디저트39|수원 나혜석거리점|경기도 수원시 팔달구 인계동 1118-8 라비체101호|031 234 8169
디저트39|서산호수공원점|충청남도 서산시 호수공원3로 26 (읍내동, 하진하우스) |041-681-3839
디저트39|인천연수점|인천광역시 연수구 청학동 496-4 101호(광장프라자)|032-811-9199
디저트39|대구테크노폴리스점|대구광역시 달성군 유가면 테크노상업로 96 109호(파스텔시티)|053-615-2379
디저트39|구미 형곡송정점|경상북도 구미시 송정대로 11 |054-443-7807
디저트39|충북증평점|충청북도 증평군 증평읍 광장로 106 (중동리, 제일가정의학과) |043-838-9955
디저트39|안성석정점|경기도 안성시 석정동 255-9|031-674-1139	
디저트39|시흥배곧점|경기도 시흥시 서울대학로278번길 61 (정왕동, 서영베니스스퀘어) 1층|031-498-5995
