NAME|BRANCH|ADDR|TELL
노랑통닭|충남태안점|충남 태안군 태안읍 동문1길 45 (동문리) |041-675-2010
노랑통닭|순천용당점|전남 순천시 용당초등길 33-40 (용당동) |061-751-1999
노랑통닭|충북증평점|충북 증평군 증평읍 장뜰로 79-1 (교동리) |043-836-3341
노랑통닭|아산인주점|충남 아산시 인주면 공세길 83 (공세리) |041-546-8258
노랑통닭|수원대점|경기 화성시 봉담읍 와우로 95 (와우리) |031-221-5351
노랑통닭|광주농성점|광주 서구 상무대로1147번길 16 (농성동, 농성 SK VIEW Central) |062-362-8292
노랑통닭|당진기지시점|충남 당진시 송악읍 반촌로 119 (반촌리) |041-357-8258
노랑통닭|청주죽림점|충북 청주시 서원구 용호로5번길 42 (죽림동) |043-234-8258
노랑통닭|오태북삼점|경북 칠곡군 북삼읍 금오대로2길 55 (인평리) |054-974-7999
노랑통닭|서산성연점|충남 서산시 성연면 성연4로 27-12 (일람리, 퍼스트빌딩) |041-664-8258
노랑통닭|광주경안점|경기 광주시 경안로 14-11 (경안동, 광동빌딩) |031-798-9595
노랑통닭|일산중산점|경기 고양시 일산동구 탄중로425번길 3 (중산동) |031-977-9230
노랑통닭|세종나성점|세종특별자치시 한누리대로 287 (나성동, 세종포레뷰1) |044-272-8258
노랑통닭|매장찾기서비스|전남 순천시 용당초등길 33-40 (용당동) |061-751-1999
노랑통닭|영등포구청역점|서울 영등포구 국회대로34길 13 (당산동3가) 1층|02-2675-8288
노랑통닭|진천혁신도시점|충북 진천군 덕산읍 연미1길 39 (두촌리) |043-533-3411
노랑통닭|광주도산점|광주 광산구 도산로 27 (도산동) 1층|062-943-9399
노랑통닭|다산도농역점|경기 남양주시 미금로 239 (다산동, 광장프라자) 114, 115호|031-563-1222
노랑통닭|성주점|경북 성주군 성주읍 경산2길 19-4 (경산리) |054-931-9868
노랑통닭|남목점|울산 동구 명덕5길 14 (서부동) |052-201-8333
노랑통닭|호매실2호점|경기 수원시 권선구 금곡로 225 (금곡동) 1층 107호|031-295-1117
노랑통닭|루원시티점|인천 서구 봉오재3로110번길 7 (가정동, 가정봄프라자) 109,110호|032-566-1525
노랑통닭|문흥점|광주 북구 대천로 124-2 (문흥동, 일신아파트 상가) B동 1층 102호|062-265-9282
노랑통닭|여수문수점|전남 여수시 여문문화길 12 (문수동) |061-921-7803
노랑통닭|동삭점|경기 평택시 상서재로 55 (동삭동, 평택센트럴자이 3단지) 341동 1층 34호|031-691-7890
노랑통닭|장안점|서울 동대문구 장한로24길 20 (장안동, 우석타운2) 1층 101호|02-6951-5105
노랑통닭|매장찾기서비스|인천 연수구 랜드마크로 68 (송도동, 랜드마크시티센트럴더샵) 1층|032-834-4999
