NAME|BRANCH|ADDR|TELL|XCORD|YCORD
멕시카나|곤지암리조트점|경기 광주시 도척면 도웅리 96-11|031-798-0987|127.3107298275|37.3328194752
멕시카나|곤지암리조트점|경기 광주시 도척면 도웅리 96-11|031-798-0987|127.3107298275|37.3328194752
멕시카나|초지점|경기 안산시 단원구 초지로 114 (초지동, 주공프라자)|031 403  5988|126.815296996837|37.3088275465941
멕시카나|죽전점|경기 용인시 수지구 죽전동 1175-9|031-889-7030|127.1200497551|37.3319448006
멕시카나|동탄방교점|경기 화성시 동탄기흥로247번길 10-23 (방교동)|031-376-7999|127.0910245267|37.1828841377
멕시카나|수서점|서울 강남구 광평로47길 17 (수서동, 신동아아파트)|02-451-8002|127.0981866624|37.4879098215
멕시카나|역삼점|서울 강남구 논현로 509 (역삼동, 송암II빌딩)|02-563-8253|127.0360900894|37.5019323393
멕시카나|압구정점|서울 강남구 언주로172길 26 (신사동, 신사동엘리시아)|02-3444-9292|127.035753863|37.5272975018
멕시카나|선릉역점|서울 강남구 테헤란로64길 13 (대치동, 선릉역 풍림아이원레몬)|02-539-3933,  9969|127.051499361|37.5041827446
멕시카나|암사점|서울 강동구 암사동 493-6|02-6396-0522|127.132510206614|37.5516564738502
멕시카나|천호점|서울 강동구 진황도로27길 33 (천호동)|02-470-9940|127.1321182493|37.5398898726
멕시카나|수유점|서울 강북구 수유동 39-19|02-900-9295|127.0216683078|37.6418243663
멕시카나|등촌|서울 강서구 공항대로39길 59 (등촌동, 등촌4단지주공아파트)|02-2658-9595|126.8428966029|37.5622580723
멕시카나|강서마곡점|서울 강서구 마곡중앙4로 22 (마곡동, 파인스퀘어)|02-2662-2279|126.829290828058|37.5582813792344
멕시카나|방화점|서울 강서구 양천로18길 23 (방화동)|0226663437|126.812851944036|37.5723384763825
멕시카나|그랜드아쿠아점|서울 강서구 화곡로 347 (화곡동, 그랜드아이파크)|샵인샵 매장으로 배달불가|126.8512914686|37.5548339224
멕시카나|난곡시티점|서울 관악구 난곡로 184 (신림동)|02-859-9205|126.9199808716|37.471669321
멕시카나|신림점|서울 관악구 봉천로13길 7 (봉천동)|02-877-7177|126.93011172453|37.4891048642887
멕시카나|서울대점|서울 관악구 서림길 49 (신림동)|02-876-9222 / 02-882-9222|126.9385593456|37.4740086518
멕시카나|신대방점|서울 관악구 신림동 519-9|02-858-8686|126.913386279195|37.4848950899312
멕시카나|관악드림점|서울 관악구 은천로25길 27 (봉천동, 하우젠빌)|02-3285-9982|126.9493078097|37.4879469541
멕시카나|봉천행복점|서울 관악구 행운길 7 (봉천동)|02-888-7292|126.9588285774|37.4794271146
멕시카나|송정군자점|서울 광진구 군자동 146-10|02-452-9494|127.0733530489|37.5540290138
멕시카나|자양점|서울 광진구 뚝섬로 607-7 (자양동)|02-456-7767|127.0773965282|37.533108834
멕시카나|뚝섬유원지점|서울 광진구 자양동 553-139|02-466-9211|127.06735250453|37.5346796673344
멕시카나|아차산역점|서울 광진구 자양로 254 (구의동)|02-458-0562|127.0896705687|37.5487775448
멕시카나|개봉점|서울 구로구 개봉동 324-1|02-2689 -9994|126.853899934774|37.491680556312
멕시카나|신도림역점|서울 구로구 신도림로11길 19 (신도림동)|02-2672-5617|126.879378378|37.5085941615
멕시카나|오류점|서울 구로구 오리로 1197 (오류동, 금강수목원아파트)|02-2066-5552|126.834108989|37.4887099344
멕시카나|독산점|서울 금천구 독산로74길 24 (독산동)|02-837-7488|126.9037513973|37.4685036797
멕시카나|노원역점|서울 노원구 노해로 490 (상계동, 길빌딩)|02-997-2328|127.062410925814|37.6544097398982
멕시카나|공릉점|서울 노원구 동일로 1054 (공릉동)|02-975-7292|127.0737707855|37.6241439747
멕시카나|중계점|서울 노원구 중계로14나길 25 (중계동, 삼성아파트)|02-3391-9282|127.0841382421|37.648532108
멕시카나|쌍문점|서울 도봉구 도봉로125길 7 (쌍문동)|02-992-4146 / 900-0410|127.0367251182|37.6529387769
멕시카나|한신점|서울 동대문구 제기로 131 (청량리동, 한신아파트)|02-3295-2354|127.049224686|37.5880270761
멕시카나|고려대점|서울 동대문구 제기로 15 (제기동)|02-922-9233|127.0346409616|37.5866339163
멕시카나|용신점|서울 동대문구 천호대로24길 41 (용두동)|02-922-9272|127.033764818|37.5719984244
멕시카나|장안답십리점|서울 동대문구 한천로24길 10 (장안동)|02-968-7272|127.065703584271|37.5705289611415
멕시카나|사당점|서울 동작구 동작대로7길 102 (사당동)|02-598-1235|126.977452286757|37.4771111359975
멕시카나|홍대점|서울 마포구 서교동 358-135|023366011|126.923194115235|37.5529095810474
멕시카나|신촌점|서울 마포구 신촌로24길 34 (노고산동)|02-3273-5656|126.9416392995|37.554761778
멕시카나|명지대점|서울 서대문구 남가좌동 324-21|02-333-3392|126.924614685213|37.5796880912183
멕시카나|명지대점|서울 서대문구 남가좌동 376|02-372-7777|126.920124018093|37.5749927609189
멕시카나|홍은점|서울 서대문구 세검정로1길 100-5 (홍은동)|02-396-9984|126.946386567|37.5946708817
멕시카나|양재점|서울 서초구 강남대로8길 10 (양재동)|02-576-6801|127.0417845247|37.4678254933
멕시카나|방배점|서울 서초구 도구로 119-2 (방배동)|02-3482-9292|126.9858571585|37.4872289683
멕시카나|신논현점|서울 서초구 반포동 747|02-517-9233|127.023139649053|37.5049016963231
멕시카나|마장점|서울 성동구 마장로42길 14 (마장동)|02-2298-7771|127.0452575612|37.5659074523
멕시카나|성수점|서울 성동구 성덕정길 47 (성수동1가)|02-461-0535|127.0488210286|37.5385661476
멕시카나|길음점|서울 성북구 길음동 1143|02-6401-0777|127.0233574675|37.6085812294
멕시카나|정릉점|서울 성북구 보국문로20길 3 (정릉동)|02-943-1295|127.0086665647|37.6118772394
멕시카나|월곡점|서울 성북구 월곡로 106-1 (하월곡동, 광흥빌딩)|029159282|127.041514854402|37.6013935465861
멕시카나|성북구청점|서울 성북구 인촌로5길 75 (삼선동5가)|02-929-9365|127.018459966666|37.5886053239519
멕시카나|석계점|서울 성북구 화랑로48길 16 (석관동, 두산아파트)|02-967-0031|127.0689944797|37.6137638812
멕시카나|송파점|서울 송파구 백제고분로46길 31 (송파동, 동광빌딩)|02-414-8897|127.114362506842|37.5074680048026
멕시카나|잠실점|서울 송파구 삼전로13길 22 (잠실동)|02-2202-8292|127.087906842866|37.5077400534534
멕시카나|거마점|서울 송파구 성내천로18길 10 (거여동)|02-443-7140|127.1422773695|37.4984679961
멕시카나|위례점|서울 송파구 위례광장로 136 (장지동, 위례아이파크)|02-408-1800|127.14228123329|37.4771943991724
멕시카나|까치산점|서울 양천구 곰달래로 12 (신월동)|02-2604-9993|126.8340455035|37.529655059
멕시카나|목동역점|서울 양천구 신월로 338 (신정동)|02-2652-0707|126.8585295191|37.5215346645
멕시카나|신정행복점|서울 양천구 중앙로29길 61 (신월동, 신정뉴타운롯데캐슬)|02-2039-9940|126.848126329945|37.5195431446678
멕시카나|문래점|서울 영등포구 당산로 10 (문래동3가)|02-2677-8171|126.8944066406|37.5155859257
멕시카나|여의도점|서울 영등포구 여의나루로 113 (여의도동)|02-782-0785|126.9307696153|37.5260572603
멕시카나|보광점|서울 용산구 보광로24길 13 (보광동)|02-792-9064|126.999717507522|37.5285772003487
멕시카나|연신내점|서울 은평구 통일로73길 15-1 (대조동, 한빛아크빌)|02)384-9978|126.9227497225|37.6150093376
멕시카나|종로점|서울 종로구 동순라길 102 (원남동)|02-3673-0077|126.9959835487|37.5752035184
멕시카나|성대대학로점|서울 종로구 명륜길 5 (명륜3가)|02-765-4479|126.9963270639|37.5878787083
멕시카나|동대문역점|서울 종로구 창신동 176|02-3291-9007|127.013523925021|37.5726193896081
멕시카나|약수역점|서울 중구 신당동 374-17|02-2236-6989|127.010497956032|37.5554136408576
멕시카나|충무로점|서울 중구 퇴계로 179-1 (필동1가)|02-2285-3685|126.9918961561|37.5612775192
멕시카나|백두산사우나점|서울 중랑구 동일로143길 19 (중화동, 제일프라자)|02-000-0000|127.0776204483|37.6050081158
멕시카나|용마점|서울 중랑구 면목로 216 (면목동, 이원빌딩)|02-492-9288|127.083916521|37.5722581422
멕시카나|신내점|서울 중랑구 봉화산로54길 8 (신내동)|02-438-5992|127.0979268747|37.6074941604
멕시카나|용마스파랜드점|서울 중랑구 용마산로 538 (망우동, 제일은행)|000-000-0000|127.1006605402|37.5989108318
멕시카나|묵동점|서울 중랑구 중랑역로 279-1 (묵동)|02-971-6517|127.079097467262|37.616696295441
멕시카나|가평행복점|경기 가평군 가평읍 석봉로 224|031-558-9969|127.5094924287|37.8346706377
멕시카나|가평행복점|경기 가평군 가평읍 석봉로 224|031-558-9969|127.5094924287|37.8346706377
멕시카나|가평현리점|경기 가평군 조종면 현리 275-9|031-584-6789|127.3490796052|37.8203824305
멕시카나|고양화정점|경기 고양시 덕양구 백양로 138-3 (화정동)|031-963-6944|126.835309268779|37.6380678296885
멕시카나|행신점|경기 고양시 덕양구 소원로 155 (행신동)|031-970-7151|126.8403795479|37.6130886541
멕시카나|샘터마을점|경기 고양시 덕양구 충장로 118-23 (행신동)|031-979-9989|126.8348038763|37.6227503746
멕시카나|햇빛마을점|경기 고양시 덕양구 충장로152번길 47 (행신동)|031-973-3322|126.8380983444|37.624643408
멕시카나|풍동식사점|경기 고양시 일산동구 동국로 22-6 (식사동)|031-968-5557|126.807898171725|37.6757702713411
멕시카나|마두점|경기 고양시 일산동구 백석동 1198-11|031-905-9928|126.7849871222|37.6473390543
