NAME|BRANCH|ADDR|TELL
깐부치킨|성수갤러리아포레점 2021년 1월 OPEN 예정|성동구 서울숲2길 32-14,101동 104호|02-3409-7717
깐부치킨|용산파크해링턴점|서울특별시 용산구 한강로3가 63-70번지, 105-106호|02-3785-3837
깐부치킨|68공구마리나베이점|연수구 랜드마크로 160, 근린생활시설1동 1층 111-112호|032-710-8526 
깐부치킨|교대점|서울특별시 서초구 서초대로50길 62-4|02-581-7776
깐부치킨|시흥은계점|시흥시 은행동 646-4 104호|031-311-3332
깐부치킨|모란역점|경기도 성남시 중원구 성남동 3239|031-607-3239
깐부치킨|판교역점|경기도 성남시 분당구 삼평동 대왕판교로606번길 45|031-702-5560
깐부치킨|용산푸르지오써밋점|서울특별시 용산구 한강대로 69, 용산푸르지오 써밋 상가동 1층 112호|02-790-9226
깐부치킨|상일동역점|서울특별시 강동구 고덕로 79길 29|02-428-2677
깐부치킨|수원신동까페거리점|경기도 수원시 영통구 권선로 882번길 65-30, 103호|031-205-0208
깐부치킨|논현역5번출구점|서울특별시 서초구 신반포로47길 12, 2층 (잠원동, 유봉빌딩)|02-517-9289
깐부치킨|을지트윈타워점 |서울시 중구 을지로 170번지 을지트윈타워 1층 116호|02-3706-7288
깐부치킨|언주역점 |서울시 강남구 논현동 192-3|02-518-9289
깐부치킨|용인역북점|경기도 용인시 처인구 역북동 746|031-338-8292
깐부치킨|미사역효성점 |경기도 하남시 망월동 1081|031-795-0103
깐부치킨|역삼역점 |서울시 강남구 역삼동 646-4|02-555-9168
깐부치킨|용산점 |서울시 용산구 한강로2가 422 래미안 용산센트럴 1층|02-792-9226
깐부치킨|일산후곡마을점 |경기도 고양시 일산서구 일산로 558|031-911-9925
깐부치킨|동대문역사문화공원역점|서울시 중구 쌍림동 25-6|02-989-8254
깐부치킨|양주옥정신도시점 |경기도 양주시 옥정동 965-4|031-858-5656
깐부치킨|뚝섬유원지점|서울시 광진구 능동로 18|02-468-9282
깐부치킨|압구정현대백화점점|서울시 강남구 논현로161길 11|02-547-8292
깐부치킨|압구정역점|서울시 강남구 압구정로 32길 11|02-3444-9282
깐부치킨|강남역점|서울특별시 서초구 서초4동 서초대로73길 30|02-3477-0550
깐부치킨|구로디지털단지역점|서울시 구로구 디지털로 32나길 16|02-863-9292
깐부치킨|동탄역앨리스빌점|경기도 화성시 동탄대로 469-12|031-373-3839
깐부치킨|다산중앙공원점|경기도 남양주시 다산순환로 397-82|031-557-7551
깐부치킨|범계역점|경기도 안양시 동안구 평촌대로 223번길 11|031-383-8006
깐부치킨|길음역점|길음동 1284 길음뉴타운 8단지 상가 14호|02-942-8255
깐부치킨|일산마두점|경기도 고양시 일산동구 일산로 247|031-903-9986
깐부치킨|서래마을점 |서울시 서초구 서래로 13|02-592-5777
깐부치킨|기흥역 힐스테이트점 |경기도 용인시 기흥구 기흥역로 63|031-8005-8833
깐부치킨|춘천 온의롯데캐슬점 |강원도 춘천시 방송길70 |033-912-9982
깐부치킨|방이맛골점|서울시 송파구 오금로 11길 24 |02-421-9292
깐부치킨|이천하이닉스점|경기 이천시 부발읍 아미리 733|031-635-5820
깐부치킨|일산웨스턴돔점|경기도 고양시 일산구 정발산로24 웨스턴돔 A동 104~106호|031-901-6055
깐부치킨|동여의도점|서울시 영등포구 여의대방로 65길 20|02-780-9282
깐부치킨|갈매역점|경기도 구리시 경춘북로 252, 갈매역 아이파크 상가|031-529-0898
깐부치킨|서울역 한라비발디점|서울시 중구 만리동2가 만리재로 177|02-313-0725
깐부치킨|인계점|경기도 수원시 팔달구 권광로 138|031-224-6666
깐부치킨|오산시티자이점|경기 오산시 부산중앙로 25-6 자이프라자 112호|031-377-4077
깐부치킨|숙대입구역점|서울시 용산구 한강대로81길 4|02-717-4161
깐부치킨|을지로3가역점|서울시 중구 수표로 52-1|02-2269-3535
깐부치킨|금호점|서울시 성동구 금호로 40|02-2297-3326
깐부치킨|한티점|서울시 강남구 선릉로 340 |02-565-9282
깐부치킨|가산디지털단지점 |서울시 금천구 벚꽃로278 롯데팩토리아울렛 가산점 B1|02-866-9233 
깐부치킨|천안성성점|충남 천안시 서북구 성성9로 14 레이크타운2차 푸르지오상가 |041-522-5501
깐부치킨|구리장자못점|경기도 구리시 장자대로86번길 14-15, 1층 |031-557-0909
깐부치킨|마곡중앙점|서울특별시 강서구 마곡동로 62 사이언스타워 1층|02-2659-9909
깐부치킨|송파하비오점|서울특별시 송파구 송파대로 111 송파하비오 203동 108,109호|02-543-1144
깐부치킨|분당서현점|경기 성남시 분당구 서현로180번길 13 서현프라자 102호|031-709-9282
깐부치킨|왕십리센트라스점|서울시 성동구 하왕십리동700번지 센트라스상가L동B250호|02-2282-5592
깐부치킨|위례중앙점|서울특별시 송파구 위례광장로 120 위례중앙푸르지오 1단지 상가동 147호|02-400-5544
깐부치킨|시흥목감지구점|경기도 시흥시 목감우회로 45 한울플러스 101호|031-485-9282
깐부치킨|역삼본점|서울특별시 강남구 논현로 85길 37|02-569-2111
깐부치킨|세곡점|서울특별시 강남구 헌릉로 569길 13 라온프라이빗시티 강남|02-542-9225
깐부치킨|야탑점|경기도 성남시 분당구 벌말로 40번길 4-1|031-703-9226
깐부치킨|이천라온팰리스점|경기 이천시 중리천로 76|031-631-2348
깐부치킨|구반포점|서울특별시 서초구 신반포로 31 구반포상가 1층|02-535-9226
깐부치킨|수원스카이프라자점|경기도 수원시 장안구 이목로 24-3 스카이프라자 121호|031-268-9987
깐부치킨|화성시청점|경기도 화성시 남양읍 역골로 23-10|031-355-8953
깐부치킨|송도트리플스트리트점|인천광역시 연수구 송도과학로16번길 33-3 송도트리플스트리트 C동 201호|032-310-9588
깐부치킨|김포장기동점|경기도 김포시 초당로16번길 130-3|031-982-9230/9287
깐부치킨|옥수점|서울특별시 성동구 독서당로 224|02-2296-9226
깐부치킨|동두천지행역점|경기도 동두천시 중앙로 134-20 CJ빌딩 102,103호|031-858-9300
깐부치킨|양재역점|서울특별시 서초구 강남대로 243 위더스빌딩|02-521-9282
깐부치킨|서초점|서울특별시 서초구 서초대로 360 서초코업레지던스 103,105호|02-522-5584
깐부치킨|신사역점|서울특별시 강남구 강남대로152길 35|02-544-1222
깐부치킨|김포구래점|경기도 김포시 김포한강9로76번길 49 포인트프라자 1층 111,112호|031-985-6487
깐부치킨|청담점 (휴업)|서울특별시 강남구 선릉로 760|02-542-9226
깐부치킨|신사가로수점|서울특별시 강남구 압구정로 14길 12|02-3445-3344
깐부치킨|광화문점|서울특별시 종로구 새문안로9길 9|02-3210-1222
깐부치킨|선정릉역점|서울특별시 강남구 선릉로 604 호산프라자|02-543-5979
깐부치킨|죽전새터내대지점|경기도 용인시 수지구 현암로 153 건영타운 101호|031-889-9284
깐부치킨|광교호수공원점|경기도 수원시 영통구 광교호수공원로 155 수원광교에일린의뜰|031-214-2677
깐부치킨|서여의도점|서울특별시 영등포구 국회대로74길 10 굿피플빌딩 2층|02-761-2292
깐부치킨|춘천후평동점|강원도 춘천시 후석로 247 후평프라자102호|033-255-9289
깐부치킨|안산신길지구점|경기도 안산시 단원구 신길로 22|031-493-1213
깐부치킨|대치사거리점|서울특별시 강남구 삼성로 345 CMS S빌딩|02-552-6922
깐부치킨|방화역점|서울특별시 강서구 방화대로47가길 7 방화샤르망1오피스텔 114,115호|02-2664-1233
깐부치킨|이천증포점|경기도 이천시 애련정로 191|031-634-7799
깐부치킨|역삼디오빌점|서울특별시 강남구 언주로85길 7 서원빌딩|02-561-9282
깐부치킨|마북점|경기도 용인시 기흥구 마북로 164 테라스가든상가 A동 108,109호|031-285-9282
깐부치킨|순화동라마다점|서울특별시 중구 칠패로 27 순화동 the# 주상복합|02-318-4642
깐부치킨|원효로리첸시아점|서울시 용산구 백범로 341 리첸시아용산상가 제비동 103호|02-711-8155
깐부치킨|일원동점|서울특별시 강남구 일원로9길 6|02-459-9233
깐부치킨|광주오포능평점|경기도 광주시 오포읍 능평로 201|031-767-2929
깐부치킨|충북혁신도시점|충청북도 음성군 맹동면 대하로 264 101동|043-882-9333
깐부치킨|교대역7번출구점|서울특별시 서초구 서초대로51길 14 JH알로펌애비뉴빌딩|02-537-9272
깐부치킨|광주오포신현점|경기도 광주시 오포읍 신현로 72|031-726-3533
깐부치킨|왕십리뉴타운점|서울특별시 성동구 마장로 137 텐즈힐 221동130호|02-2296-9233
깐부치킨|광교까페거리점|경기도 수원시 영통구 센트럴파크로 127번길 76|031-216-9205
깐부치킨|청주지웰시티점|충청북도 청주시 흥덕구 대농로 70|043-238-8892
깐부치킨|평촌역점|경기도 안양시 동안구 관평로182번길 23 무지개프라자104,105,106호|031-382-5666
깐부치킨|원흥점|경기도 고양시 덕양구 도래울로 52 센터프라자 101|031-965-9226
깐부치킨|잠원동점|서울특별시 서초구 잠원로 46-6|02-534-9291
깐부치킨|안산한대앞역점|경기도 안산시 상록구 광덕1로 370 코로스프라자 119,120호 |031-416-7656
깐부치킨|강원도청점|강원도 춘천시 서부대성로43번길 3|033-251-8892
깐부치킨|서천지구점|경기도 용인시 기흥구 서천로172번길 42|031-202-9282
깐부치킨|북창동점|서울특별시 중구 세종대로 78|02-777-9282
깐부치킨|부산대연혁신점|부산광역시 남구 수영로 345 부속상가 301동 108호 (대연동 대연힐스테이트푸르지오)|051-612-7892
깐부치킨|신도림역점|서울특별시 구로구 경인로 661 신도림1차푸르지오|02-3439-7292
깐부치킨|장안동점|서울특별시 동대문구 장한로24길 27|02-2212-9291
