NAME|BRANCH|ADDR|TELL
롯데슈퍼프레시|가락점|서울특별시 송파구 오금로36길 8 |024015601
롯데슈퍼프레시|개화산점|서울특별시 강서구 양천로6길 15|0226645606
롯데슈퍼프레시|고덕점|서울특별시 강동구 동남로79길 26 고덕아이|024416210
롯데슈퍼프레시|공릉점|서울특별시 노원구 공릉로 144|029715601
롯데슈퍼프레시|길동점|서울특별시 강동구 성안로 176 길동 골드빌|024725604
롯데슈퍼프레시|남가좌점|서울특별시 서대문구 거북골로 120 동부센트레빌아파트|023085601
롯데슈퍼프레시|남현점|서울특별시 관악구 남부순환로 2074|025225603
롯데슈퍼프레시|논현점|서울특별시 강남구 언주로122길 25|0234465601
롯데슈퍼프레시|대림점|서울시 영등포구 대림로 251|028314400
롯데슈퍼프레시|대치점|서울특별시 강남구 도곡로 515|025655601
롯데슈퍼프레시|등촌점|서울특별시 강서구 화곡로63길 93 제1층 제|0236657802
롯데슈퍼프레시|마포대흥점|서울특별시 마포구 큰우물로 3|027015604
롯데슈퍼프레시|마포점|서울특별시 마포구 토정로 193|027067272
롯데슈퍼프레시|목동점2|서울특별시 양천구 목동서로 100 목동신시 |0226470824
롯데슈퍼프레시|반포2점|서울특별시 서초구 고무래로 22|0234780901
롯데슈퍼프레시|방배점1|서울특별시 서초구 방배중앙로 198|025345601
롯데슈퍼프레시|방배점2|서울특별시 서초구 방배로33길 29|025360004
롯데슈퍼프레시|방학점|서울특별시 도봉구 방학로 223 신동아프라 |0234914297
롯데슈퍼프레시|방화점|서울특별시 강서구 방화대로34길 83|0226635601
롯데슈퍼프레시|범서점|서울특별시 은평구 통일로 842|023828654
롯데슈퍼프레시|봉은사로점|서울특별시 강남구 봉은사로 471 SC제일은행|0234465392
롯데슈퍼프레시|상계11점|서울특별시 노원구 동일로 1541 11단지 종 |029341154
롯데슈퍼프레시|상계7동점|서울특별시 노원구 동일로 1372|029385601
롯데슈퍼프레시|상봉점|서울특별시 중랑구 망우로32길 23|024345602
롯데슈퍼프레시|서초3동점|서울특별시 서초구 명달로20길 60|025875601
롯데슈퍼프레시|서초국제점|서울특별시 서초구 효령로 304 국제전자센터|0234725603
롯데슈퍼프레시|성내점|서울특별시 송파구 올림픽로 435|0222025606
롯데슈퍼프레시|성수점|서울특별시 성동구 아차산로7길 28 성수쇼 |024615601
롯데슈퍼프레시|세곡점|서울특별시 강남구 헌릉로569길 23 천석빌 |024458401
롯데슈퍼프레시|송파점|서울특별시 송파구 가락로 183|024229003
롯데슈퍼프레시|수유점|서울특별시 강북구 도봉로67길 18|029815601
롯데슈퍼프레시|신당점|서울특별시 중구 다산로 56|0222325602
롯데슈퍼프레시|신도림점|서울특별시 구로구 신도림로 57 |0226379210
롯데슈퍼프레시|신동아점|서울특별시 용산구 이촌로 352 신동아쇼핑|027981652
롯데슈퍼프레시|신반포점|서울특별시 서초구 신반포로15길 29|025954617
롯데슈퍼프레시|신천점|서울특별시 송파구 올림픽로 111|024255601
