NAME|BRANCH|ADDR|TELL|XCORD|YCORD
대구은행|본점영업부|대구광역시 수성구 달구벌대로 2310|053-755-8760|128.614791|35.859109
대구은행|본점PB센터|대구광역시 수성구 달구벌대로 2310(수성동2가,대구은행본점)|053-740-2222|128.614791|35.859109
대구은행|범어동지점|대구광역시 수성구 달구벌대로 2387|053-752-9883|128.623667|35.859646
대구은행|대백프라자점|대구광역시 중구 명덕로 333|053-426-8507|128.606289|35.855513
대구은행|중동지점|대구광역시 수성구 수성로 248|053-764-0051|128.613182|35.847502
대구은행|수성구청지점|대구광역시 수성구 달구벌대로 2450|053-744-4340|128.62996|35.85836
대구은행|법원지점|대구광역시 수성구 동대구로 364|053-759-6457|128.628488|35.862202
대구은행|대봉동지점|대구광역시 남구 명덕로 308|053-476-6166|128.603685|35.854893
대구은행|신천동지점|대구광역시 동구 송라로 58|053-753-1992|128.618988|35.872497
대구은행|범어푸른숲점|대구광역시 수성구 동대구로50길 37|053-746-3990|128.627276|35.853331
대구은행|동대구로점|대구광역시 수성구 동대구로 382|053-755-1806|128.627402|35.864489
대구은행|삼덕동지점|대구광역시 중구 달구벌대로 2195|053-424-7235|128.603443|35.863285
대구은행|경북대병원지점|대구광역시 중구 동덕로 130|053-421-8541|128.605295|35.866289
대구은행|범어4동점|대구광역시 수성구 달구벌대로496길 26|053-756-8631|128.633887|35.856659
대구은행|만촌동지점|대구광역시 수성구 달구벌대로 2503|053-741-8771|128.63653|35.859086
대구은행|중구청지점|대구광역시 중구 국채보상로 139길 1|053-426-5063|128.606058|35.869568
대구은행|신암동지점|대구광역시 동구 아양로 2|053-943-6101|128.614634|35.880988
대구은행|상수도사업본부출장소|대구광역시 남구 명덕로54길 6-3|053-475-3537|128.596123|35.85445
대구은행|남문시장지점|대구광역시 중구 중앙대로 303|053-252-6101|128.591961|35.860411
대구은행|황금PB센터|대구광역시 수성구 동대구로 111(황금동)|053-740-6277|128.623614|35.840126
대구은행|황금네거리지점|대구광역시 수성구 동대구로 111|053-762-6167|128.623614|35.840126
대구은행|봉덕동지점|대구광역시 남구 대봉로 60|053-471-6381|128.604208|35.844056
대구은행|대현점|대구광역시 북구 대현남로6길 20 대구대현엘에이치3단지|053-943-1560|128.610277|35.879794
대구은행|시청영업부|대구광역시 중구 공평로 88|053-426-2161|128.601742|35.871429
대구은행|동성로지점|대구광역시 중구 동성로 5길 26, 201호|53-421-5061|128.595976|35.86766
대구은행|반월당지점|대구광역시 중구 달구벌대로 2105(덕산동)|053-425-5815|128.594016|35.865737
대구은행|신천4동지점|대구광역시 동구 동부로30길 23-1|053-742-8590|128.629002|35.874985
대구은행|메트로팔레스점|대구광역시 수성구 동원로 135 상가 122동 204호|053-744-5680|128.636199|35.870205
대구은행|차량등록사업소출장소|대구광역시 수성구 동원로 84|053-759-4532|128.639639|35.866832
대구은행|남구청출장소|대구광역시 남구 이천로 51|053-475-7154|128.597246|35.84566
대구은행|효성타운지점|대구광역시 남구 효성중앙로 37|053-471-0121|128.603583|35.838254
대구은행|대구교육대점|대구광역시 남구 중앙대로 219|053-651-0491|128.58973|35.851996
대구은행|현대백화점출장소|대구광역시 중구 달구벌대로 2077|053-431-3070|128.590592|35.866732
