##NAME|TELNUM|NEWADDR|ID|ID2|TYPE|SIZE|SUBJ1|SUBJ2|SUBJ3|SUBJ4@@PACADEMY
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|ISA|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|ISB|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|DSA|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|DSB|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|DSC|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|DSD|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|LSA|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|LSB|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|LSC|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|LSD|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|MSA|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|MSB|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|중등영어A|외국어
(주)정상어학원세종스타2분원|044-862-1607|세종특별자치시  새롬중앙로 62-15 , 해피라움w 601,602호 (새롬동)|3000011395|772|학교교과교습학원|10|국제화|실용외국어(유아/초·중·고)|중등영어B|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|ISA|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|ISB|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|DSA|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|DSB|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|DSC|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|DSD|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|LSA|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|LSD|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|MSA|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|MSB|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|중등영어A|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|중등영어B|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|LSB|외국어
(주)정상어학원스타에이스분원|044-862-1606|세종특별자치시  새롬중앙로 62-15 , 해피라움W 603호 (새롬동)|3000011434|802|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|LSC|외국어
0801수학학원|044-868-0801|세종특별자치시  다정중앙로 53 , 페스티발1 611,612호 (다정동, 페스티발1)|3000011528|881|학교교과교습학원|3|입시.검정 및 보습|보습|중등|보통교과
0801수학학원|044-868-0801|세종특별자치시  다정중앙로 53 , 페스티발1 611,612호 (다정동, 페스티발1)|3000011528|881|학교교과교습학원|3|입시.검정 및 보습|보습|고등평일|보통교과
0801수학학원|044-868-0801|세종특별자치시  다정중앙로 53 , 페스티발1 611,612호 (다정동, 페스티발1)|3000011528|881|학교교과교습학원|3|입시.검정 및 보습|보습|고등주말|보통교과
0801수학학원|044-868-0801|세종특별자치시  다정중앙로 53 , 페스티발1 611,612호 (다정동, 페스티발1)|3000011528|881|학교교과교습학원|3|입시.검정 및 보습|보습|초등특강|보통교과
0801수학학원|044-868-0801|세종특별자치시  다정중앙로 53 , 페스티발1 611,612호 (다정동, 페스티발1)|3000011528|881|학교교과교습학원|3|입시.검정 및 보습|보습|초등(저)|보통교과
0801수학학원|044-868-0801|세종특별자치시  다정중앙로 53 , 페스티발1 611,612호 (다정동, 페스티발1)|3000011528|881|학교교과교습학원|3|입시.검정 및 보습|보습|초등(고)|보통교과
1%영수전문학원새롬원|044-866-1229|세종특별자치시  새롬중앙로 51 , 에스월드빌딩 602, 603호 (새롬동)|3000011398|762|학교교과교습학원|5|입시.검정 및 보습|보습|영어(중)|보통교과
1%영수전문학원새롬원|044-866-1229|세종특별자치시  새롬중앙로 51 , 에스월드빌딩 602, 603호 (새롬동)|3000011398|762|학교교과교습학원|5|입시.검정 및 보습|보습|영어(초)|보통교과
