NAME|BRANCH|ADDR|TELL
에넥스|뷔셀|부산광역시 동래구 석사로33번길 7|051-714-6887
에넥스|파쎄|경상남도 창원시 성산구 대정로 99 (경동스포렉스,102/103호)|055-267-6391
에넥스|맨즈진주중앙|경상남도 진주시 유곡죽전길 12(이현동)|010-9344-5979
에넥스|신아퍼니처|부산광역시 동래구 명륜로 195(명륜동)|010-4073-4589
에넥스|클래버캐스트|서울특별시 강남구 남부순환로381길 50 , 1층 (도곡동)|02-6925-5443
에넥스|신제주점|제주특별자치도 제주시 도령로15길 6, 엘리시아빌딩 1층 (연동)|064-745-5500
에넥스|양양점|강원도 양양군 양양읍 양양로 137|033-673-4201
에넥스|김천신음점|경상북도 김천시 신음1길 13-10|054-433-9870
에넥스|인코|부산광역시 동래구 석사로33번길 7|051-714-6887
에넥스|디자인혜움|서울특별시 강남구 학동로 124 (논현동)|010-3358-4139
에넥스|수성쇼룸|대구광역시 수성구 수성로 13 1층|053-719-4099
에넥스|사직쇼룸|부산광역시 동래구 석사로33번길 7|051-714-6887
에넥스|행복이네|경남 창원시 의창구 평산로 207번길 4 킹덤시티 3층 에넥스|055-253-9022
에넥스|써니빌트인홈|서울특별시 강남구 학동로 124 (논현동)|010-3705-7783
에넥스|포항남구점|경상북도 포항시 남구 포스코대로 419 (해도동)|054-278-2200
에넥스|대경|충청남도 아산시 배방읍 고속철대로 47|041-425-2051
에넥스|수지상현점|경기도 용인시 수지구 포은대로 219 상가동 1층|031-889-6797
에넥스|공간의가치중동점|경남 창원시 의창구 평산로 207번길 4 킹덤시티 3층 에넥스|055-253-9022
에넥스|천안아산쇼룸|충청남도 아산시 배방읍 고속철대로 47|041-425-2051
에넥스|창원쇼룸|경남 창원시 의창구 평산로 207번길 4 킹덤시티 3층 에넥스|055-253-9022
에넥스|중앙홈테라코|대구광역시 북구 검단공단로 48|053-254-0411
에넥스|노은점|대전광역시 유성구 북유성대로 188|042-522-0760
에넥스|천안아산점|충청남도 아산시 배방읍 고속철대로 47|041-425-2051
에넥스|부일|부산광역시 동구 중앙대로 439 (좌천동)|051-635-6123
에넥스|그린피아|제주특별자치도 제주시 연북로 527 (아라1동)|064-756-5398
에넥스|거창점|경상남도 거창군 거창읍 거열로 181|055-944-7709
에넥스|광산수완|광주 광산구 풍영로 83|062-675-9595
에넥스|청원점|충청북도 청주시 청원구 북이면 충청대로 1564|043-213-0075
에넥스|광주상무점|광주광역시 북구 동문대로 162, 은혜빌딩 2층(두암동)|010-3116-5607
에넥스|신탄진점|대전광역시 대덕구 대덕대로 1578 ||042-932-4050
에넥스|목동쇼룸(서경특판)|서울특별시 양천구 공항대로 570|02-2643-4050
에넥스|수원쇼룸|경기도 수원시 영통구 중부대로 329|031-548-1795
에넥스|지인파트너|서울특별시 양천구 신월로 351 (신정동)|02-2696-5511
에넥스|ID점|서울특별시 노원구 동일로 986 (공릉동)|02-3296-3455
에넥스|광주쇼룸|광주광역시 서구 운천로 253 2층|062-714-1718
에넥스|SST|서울특별시 강남구 학동로 124 (논현동)|02-517-9071
에넥스|성북쇼룸(한성)|서울특별시 성북구 동소문로 43|02-447-7148
에넥스|남양주점|경기도 남양주시 금곡로 72 3층|031-594-2778
에넥스|울산중구점|울산광역시 중구 북부순환도로 788|052-294-2366
에넥스|부천송내점|경기도 부천시 송내대로 13 스테이션프라자 1층|032-655-7977
에넥스|해성E&amp;C|충청남도 천안시 서북구 미라4길 15|041-574-8858
에넥스|고양식사점|경기도 고양시 일산동구 동국로 109-5|070-8885-6218
에넥스|성정점(롯데마트)|충청남도 천안시 서북구 성정두정로 1, 4층|010-4622-8852
에넥스|청송점|경상북도 청송군 진보면 진보로 160|054-874-0880
에넥스|일산직영쇼룸|경기도 일산서구 덕이동 373-3|031-698-4102
에넥스|의정부점|경기도 의정부시 오목로 225번길 162 2층 201호, 202호|031-853-3305
에넥스|창원성주점|경상남도 창원시 성산구 대암로 247|055-286-6037
에넥스|영천점|경상북도 영천시 문외동 245-3|010-8024-4700
에넥스|마석점|경기도 남양주시 화도읍 가구단지6길 1-5|031-559-9211
에넥스|제주다채움점|제주시 삼도일동 519-9|064-758-2580
에넥스|동해점|강원도 동해시 중앙로 182-1(천곡동)|033-535-1382
에넥스|음성점|충청북도 음성군 금왕읍 금일로 50|043-882-3063
에넥스|구리디샵|경기도 구리시 동구릉로 59|031-552-7200
에넥스|전주점|전라북도 전주시 견훤로 379|063-227-5456<br/>063-241-8988
에넥스|디자인스튜디오|경상북도 포항시 북구 새천년대로 1253 (장성동)|054-241-8818
에넥스|순천점|전라남도 순천시 해룡면 여순로 1332|061-727-5006
에넥스|동김해점|경상남도 김해시 인제로 149|055-333-2778
에넥스|충주문화점|충청북도 충주시 사직로 70|043-847-9400
에넥스|남원점|전라북도 남원시 용성로 130-1(죽항동)|063-625-3503
에넥스|화성점|경기도 화성시 봉담읍 동화북길 64|1644-3696
에넥스|울진점|경상북도 울진군 울진읍 울진중앙로 106|070-4228-1818
에넥스|논현쇼룸|서울특별시 강남구 학동로 124(논현동)|02-3443-8833<br/>02-547-9236
에넥스|구월점|인천광역시 남동구 인주대로 747|032-461-7878
에넥스|대구쇼룸|대구광역시 수성구 달구벌대로 2353(수성동4가)|053-751-4089
에넥스|논현직매장|서울특별시 강남구 논현동 124-2  평화빌딩|02-3443-7025
