NAME|BRANCH|ADDR|TELL
이비가짬뽕|강남역 먼슬리키친점|서울특별시 강남구 테헤란로 123, 여삼빌딩 지하 1층 공유 주방 T4, T5호|02-569-0045
이비가짬뽕|오산세교점|경기 오산시 수목원로 466 성민리치타워 204호 205호| 031-375-7484
이비가짬뽕|광주 유스퀘어점|광주광역시 서구 무진대로 904, 유스퀘어(광천터미널) 1층 147-2호 (광천동)|062-363-5253
이비가짬뽕|부천역곡점|경기도 부천시 경인로 478, 2층|032-347-2007
이비가짬뽕|평택 비전점|경기도 평택시 비전5로 20-26, 2층 202호|031-657-3332
이비가짬뽕|나주 혁신도시점|전라남도 나주시 도민길 24-3 에스엠주차타워 1층 108호|061-333-3345
이비가짬뽕|안양 호계점|경기도 안양시 동안구 엘에스로 122, 호계 데시앙플렉스 205호 (호계동)|031-8033-0205
이비가짬뽕|인천계양구청점|인천 계양구 오조산로45번길 8|032-552-0904
이비가짬뽕|서울공항점|경기 성남시 수정구 심곡로 4|031-753-7484
이비가짬뽕|운서점|인천 중구 흰바위로92번길 5-4|032-746-7222
이비가짬뽕|대치본점|서울 강남구 도곡로 532|02-553-7484
이비가짬뽕|매산점|경기 광주시 오포읍 회안대로 33(매산리)|031-764-5885
이비가짬뽕|수원KT위즈파크점|경기도 수원시 장안구 경수대로 904|031-207-6550
이비가짬뽕|부산명지점|부산광역시 강서구 명지국제4로 208번길 6-8|051-207-5446
이비가짬뽕|시흥 월곶점|경기도 시흥시 월동중앙로 64-2 1, 2층|031-312-1253
이비가짬뽕|양산 서창점|경상남도 양산시 서창로 49|055-388-8482
이비가짬뽕|정읍점|전라북도 정읍시 내장산로 15|063-535-6767
이비가짬뽕|구미 도량점|경상북도 구미시 야은로 308 2층|054-451-4817
이비가짬뽕|대구 동성로점|대구광역시 중구 동성로2길 69(공평동)|053-423-2005
이비가짬뽕|전주 송천점|전라북도 전주시 덕진구 동부대로 1072(송천동2가)|063-277-3792
이비가짬뽕|부여점|충청남도 부여군 부여읍 사비로12번길 1(동남리)|041-832-3064
이비가짬뽕|남양주 호평점|경기도 남양주시 늘을1로16번길 17|031-591-9550
이비가짬뽕|하남미사점|경기 하남시 미사강변한강로 230 2층 이비가짬뽕|031-793-7485
이비가짬뽕|포항 남구점|경상북도 포항시 북구 새천년대로 511,1층|054-283-3071
이비가짬뽕|부안 격포점|전라북도 부안군 변산면 격포로 136|063-584-0002
이비가짬뽕|도화점|인천 미추홀구 주안로 10|032-876-8912
이비가짬뽕|춘천 홈플러스점|강원도 춘천시 김유정로 1840, 홈플러스 지하 1F (퇴계동)|033-269-8000
이비가짬뽕|경주 보문점|경상북도 경주시 북군3길 12-6, 1층(북군동)|054-742-2500
이비가짬뽕|덕유산 상행휴게소점|전라북도 무주군 안성면 통영대전고속도로 148|063-353-4200
이비가짬뽕|울산 태화점|울산광역시 남구 봉월로 167|052-261-3232
이비가짬뽕|안산 부곡점|경기도 안산시 상록구 청곡길3-1|031-439-6577
이비가짬뽕|포항 양덕점|경상북도 포항시 북구 삼흥로 345|054-255-4914
이비가짬뽕|홈플러스 부천 상동점|경기도 부천시 길주로 118 삼성홈플러스상동점1층|032-650-8000
이비가짬뽕|충남 서천점|충청남도 서천군 서천읍 충절로 109번길 4|041-952-0606
이비가짬뽕|광주 평동점|광주시 광산구 동곡로 382|062-944-3778
이비가짬뽕|신화월드점|제주특별자치도 서귀포시 안덕면 신화역사로 502|064-739-1771
이비가짬뽕|목포 펠리시티점|전라남도 목포시 남악로 22-6 C동 1층 103호|061-285-3388
이비가짬뽕|인천 대공원점|인천광역시 남동구 수인로 3566|032-464-8141
이비가짬뽕|음성 대소점|충북 음성군 대소면 성본리 387-6|043-877-7790
이비가짬뽕|충주 안림점|충북 충주시 금봉대로 448|043-856-3446
이비가짬뽕|평택 안중점|경기 평택시 안중읍 안현로서9길 5|031-684-0159
이비가짬뽕|충남 보령점|충남 보령시 대해로 50|041-935-7484
이비가짬뽕|충남 예산점|충남 예산군 예산읍 벚꽃로 188|041-335-8226
이비가짬뽕|오산 시청점|경기 오산시 부산동 219-12|031-375-7351
이비가짬뽕|경남 진해점|경남 창원시 진해구 진해대로 1114번길 23|055-293-0015
이비가짬뽕|구리 인창점|경기 구리시 인창동 12-2|031-567-5959
이비가짬뽕|아산 음봉점|충남 아산시 음봉면 음봉로 667|041-532-0680
이비가짬뽕|경남 밀양점|경남 밀양시 밀양대로 1748|055-351-1875
이비가짬뽕|충북 혁신도시점|충북 음성군 맹동면 진성로 719|043-878-6566
이비가짬뽕|대구 칠곡점|대구광역시 북구 칠곡중앙대로 643. 1층|053-313-0101
이비가짬뽕|제주 연동점|제주특별자치도 제주시 연오로 134|064-726-0058
이비가짬뽕|인천 본점|인천 서구 서곶로 322|032-566-7484
이비가짬뽕|부산 송도점|부산 서구 암남공원로 1|051-254-9930
이비가짬뽕|울산 효문범|울산 북구 연암동 61|052-288-5264
이비가짬뽕|마산 양덕점|경남 창원시 마산회원구 용마로 132 (롯데마트 2층 푸드하우스)|055-294-7815
이비가짬뽕|부산 영도점|부산 영도구 태종로 744|051-405-5003
이비가짬뽕|광주 전남대점|광주 북구 용봉로 10|062-511-5576
이비가짬뽕|광주 시청점|경기 광주시 중앙로 364|031-797-1980
이비가짬뽕|이마트 광교점|경기 수원시 영통구 광교로 191|031-328-9123
이비가짬뽕|부천 까치울역점|경기도 부천시 원미구 춘의동 417-2|032-676-7758
이비가짬뽕|통영 죽림점|경남 통영시 광도면 죽림해안로 64-47|055-643-5428
이비가짬뽕|광주 두암점|광주 북구 필문대로 101|062-434-1999
이비가짬뽕|양산 물금역점|경상남도 양산시 물금읍 물금리 881-7|055-384-1091
이비가짬뽕|청주 오송점|충북 청주시 흥덕구 오송읍 쌍청리 315-1|043-234-7778
이비가짬뽕|울산 방어진점|울산 동구 등대로 22|052-232-3318
이비가짬뽕|부산 기장점|부산 기장군 기장읍 기장해안로 434. 1층|051-723-3939
이비가짬뽕|고양 통일로점|경기 고양시 덕양구 통일로 551. 1층|031-969-7174
이비가짬뽕|광주 상무점|광주 서구 천변좌하로 266|062-375-8588
이비가짬뽕|의정부 용현점|경기 의정부시 용현동 211|031-841-2447
이비가짬뽕|대구 지산점|대구 수성구 무학로 183|053-287-3444
이비가짬뽕|경남 사천점|경남 사천시 사남면 사천대로 1640|055-853-7090
이비가짬뽕|부산 구서점|부산 금정구 금샘로 373 . 2층|051-513-6288
이비가짬뽕|군산 산북점|전북 군산시 해망로 657|063-464-7307
이비가짬뽕|남양주 별내점|경기 남양주시 불암로109번길 2. 2층|031-527-0540
이비가짬뽕|원주 행구점|강원 원주시 행구동 1768|033-733-9944
이비가짬뽕|부산 양정점|부산 부산진구 중앙대로 978 1층|051-868-0825
이비가짬뽕|광주 양산점|광주 북구 하서로 330|062-574-4433
이비가짬뽕|부산 중앙점|부산 중구 중앙대로148 1층 (중앙동4가)|051-463-3579
이비가짬뽕|전북 김제점|전북 김제시 검산동 322|063-545-7141
이비가짬뽕|전주 효자점|전북 전주시 완산구 천잠로 261 (효자동3가)|063-229-8879
이비가짬뽕|울산 신정점|울산 남구 두왕로 218 (신정동)|052-256-5229
이비가짬뽕|광주 풍암 호수점|광주 서구 풍암신흥로 97|062-654-5676
이비가짬뽕|양산 신기점|경남 양산시 양산대로 929|055-381-3300
이비가짬뽕|수원 오목천점|경기 수원시 권선구 오목천동 275-5|031-291-6866
이비가짬뽕|전주 평화점|전북 전주시 완산구 모악로4665 2층 204호|063-223-1096
