NAME|BRANCH|ADDR|TELL
땅땅치킨|이수방배점|서울 서초구 도구로 119-2 (방배동)땅땅치킨 이수방배점</td>|02-595-4082
땅땅치킨|인지점|경기 안성시 장기로45번길 10 (인지동)땅땅치킨 안지점</td>|031-671-9222
땅땅치킨|수유점|서울 강북구 삼양로93길 3 (수유동)땅땅치킨 수유점|02-900-1174
땅땅치킨|시흥점|서울 금천구 독산로 41 (시흥동)1층 , 땅땅치킨 시흥점|02-809-0906
땅땅치킨|성남점|경기 성남시 중원구 원터로105번길 8 (성남동)땅땅치킨 성남점|054-972-8280
땅땅치킨|아중점|전북 전주시 덕진구 아중로 144 (인후동1가)땅땅치킨 아중점|063-241-5556
땅땅치킨|옥암점|전남 목포시 당가두로38번길 8-24 (옥암동)땅땅치킨 옥암점</td>|061-285-0045
땅땅치킨|고읍점|경기 양주시 부흥로 2019 (고읍동, TS푸른솔1차아파트)상가동 102호 땅땅치킨 고읍점|031-821-7982
땅땅치킨|도계점|경남 창원시 의창구 원이대로69번길 6-13 (도계동)땅땅치킨 도계점|055-284-0099
땅땅치킨|김해장유점|경남 김해시 번화2로 6 (삼문동)삼문동 아쿠아트윈</td>|055-311-2683
땅땅치킨|소답점|경남 창원시 의창구 의안로44번길 23 (소답동)땅땅치킨 소답점</td>|055-292-5900
땅땅치킨|매탄점|경기 수원시 영통구 매탄로168번길 14 (매탄동)땅땅치킨 매탄점|031-217-5805
땅땅치킨|휴천점|경북 영주시 목민로 40 (휴천동)땅땅치킨 휴천점|054-636-5440
땅땅치킨|신평점|경북 구미시 야은로 736-1 (신평동)땅땅치킨 신평점|054-461-9233
땅땅치킨|북정점|경남 양산시 북정로 114 (북정동, 양산동원타운)양산동원타운 상가제5동 1층 106호|055-388-7792
땅땅치킨|북삼점|경북 칠곡군 북삼읍 안산3길 33 (숭오리)땅땅치킨 북삼점</td>|054-972-8280
땅땅치킨|파동점|대구 수성구 파동로 105 (파동, 태왕리더스파동)105동 101호 땅땅치킨 파동점|053-763-2226
땅땅치킨|오송점|충북 청주시 흥덕구 오송읍 오송생명로 168 (연제리)땅땅치킨 오송점|043-233-9290
땅땅치킨|신음점|경북 김천시 시청7길 58 (신음동, 김천 삼도뷰엔빌W아파트 2단지 상가241동)김천 삼도뷰엔빌  w아파트 2단지 상가241동</td>|054-433-1500
땅땅치킨|부산사직동점|부산 동래구 미남로 34-1 (사직동)땅땅치킨 사직동점</td>|051-503-3343
땅땅치킨|경기경희대점|경기 용인시 기흥구 서그내로 31 (서천동, 용인서천 효성해링턴플레이스)(상가) 116동 105호  (서천동 , 용인서천 효성해링턴플레이스 )|031-205-0999
땅땅치킨|부산좌동점|부산 해운대구 좌동로 116 (좌동)1층|051-701-7774
땅땅치킨|내손점|경기 의왕시 계원대학로 16 (내손동, 제일프라자)1층 , 106호 땅땅치킨 의왕내손점|031-425-2550
땅땅치킨|망우점|서울 중랑구 용마산로 534 (망우동, 상봉모터스)1층 땅땅치킨 망우점|02-493-7756
땅땅치킨|구월점|인천 남동구 구월말로39번길 1 (구월동)땅땅치킨 구월점|032-465-0878
땅땅치킨|전주송천점|전북 전주시 덕진구 시천로 78 (송천동1가)땅땅치킨 송천점|063-904-3735
땅땅치킨|대구상인점|대구 달서구 상인로 100-1 (상인동)땅땅치킨 상인점|053-581-5799
땅땅치킨|대구국우점|대구 북구 구리로 183-35 (국우동)땅땅치킨 국우점|053-311-3664
땅땅치킨|전주혁신도시점|전북 완주군 이서면 갈산1로 17 (갈산리)땅땅치킨 전주혁신도시점</td>|063-221-3307
땅땅치킨|용산1점|대구 달서구 용산큰못2길 24 (용산동)땅땅치킨 용산1점|053-525-2599
땅땅치킨|부산역점|부산 동구 중앙대로209번길 6 (초량동, 코미빌딩)땅땅치킨 부산역점|051-442-4992
땅땅치킨|공주대점|충남 공주시 공주대학로 94-8 (신관동)신관동 238-4</td>|041-855-9777
땅땅치킨|용원점|경남 창원시 진해구 안골로298번길 31 (안골동)땅땅치킨 용원점</td>|055-546-0620
땅땅치킨|경주시청점|경북 경주시 양정로 305 (용강동)땅땅치킨 경주 시청점|054-744-4441
땅땅치킨|청당점|충남 천안시 동남구 청수12로 10 (청당동)101호 땅땅치킨 청당점</td>|041-522-5524
땅땅치킨|전남광양읍점|전남 광양시 광양읍 매천로 830-1 (읍내리)땅땅치킨 전남 광양읍점|061-761-9252
땅땅치킨|왜관점|경북 칠곡군 왜관읍 중앙로7길 6-1 (왜관리)땅땅치킨 왜관점|054-972-9411
땅땅치킨|파주문산점|경기 파주시 문산읍 봉미로 19 (선유리)7호</td>|031-952-5906
땅땅치킨|향남1지구점|경기 화성시 향남읍 행정중앙1로 14 (행정리, 제이에스플라자)js플라자 땅땅치킨|031-354-9254
땅땅치킨|전북도청점|전북 전주시 완산구 홍산1길 7 (효자동2가, 전주 효자 SK Leaders VIEW)sk리더스뷰 상가 119호</td>|063-221-0668
땅땅치킨|전북전북대점|전북 전주시 덕진구 삼송3길 42 (금암동, 해누리)상가 2호|063-253-0077
땅땅치킨|정왕점|경기 시흥시 봉우재로30번길 6 (정왕동)땅땅치킨 정왕점</td>|031-488-9298
