NAME|BRANCH|ADDR|TELL|XCORD|YCORD
60계치킨|서울은평구뉴타운점|서울 은평구 진관3로 67 (진관동, 은평뉴타운 구파발) 909동 1층 제상가 105호 |02-356-6082|126.920932686788|37.6427644551257
60계치킨|충북옥천점|충북 옥천군 옥천읍 금장로 58  |043-731-8245|127.570230299311|36.3004243718711
60계치킨|동해북삼점|강원 동해시 동회동 103-2 108호 |033-522-6066|129.107375643806|37.4885725586623
60계치킨|해남점|전남 해남군 해남읍 구교3길 8-3  |061-535-6082|126.592619738313|34.5773473218663
60계치킨|대전산내대성점|대전 동구 산내로 1339 (낭월동) 1층 |042-286-6060|127.46651643783|36.2828223130425
60계치킨|서울세곡점|서울 강남구 자곡로 202 (자곡동) 1동 1층 120호 (강남힐스테이트에코) |02-459-6050|127.105019940623|37.4747691320118
60계치킨|익산신동점|전북 익산시 동서로19길 74-1 (신동) 1층 |063-854-0972|126.958003196839|35.9605870550893
60계치킨|안양관양점|경기 안양시 동안구 동편로 22 (관양동) 1층 106호 |031-425-1160|126.972137220461|37.4061178572279
60계치킨|부여점|충남 부여군 부여읍 석탑로41번길 15  |041-836-0060|126.911014792333|36.2796830281607
60계치킨|서울묵동점|서울 중랑구 숙선옹주로 11 (묵동) 1층 60계치킨 서울묵동점 |02-949-6082|127.078504991097|37.6155291005433
60계치킨|서울행당점|서울 성동구 행당로 76 (행당동) 행당 한진타운 노변상가 1층 114호 |02-2282-6082|127.027528129786|37.5562490965386
60계치킨|서판교점|경기 성남시 분당구 운중로277번길 46-6 (판교동) 1층 102호 |031-709-8960|127.090495397807|37.3910372898645
60계치킨|광주백운양림점|광주 남구 백운로 69 (백운동) 1층 |062-676-6066|126.905807914498|35.1393644160089
60계치킨|김포한강메트로자이점|경기 김포시 걸포2로 83 (걸포동, 한강메트로자이1단지) 1층 113호 |031-997-6080|126.701050320851|37.6331163992723
60계치킨|전남순천신대점|전남 순천시 해룡면 신대1길 4-21 103호 |061-726-0690|127.54806511934|34.9345208764772
60계치킨|서울홍제홍은점|서울 서대문구 세무서길 73 (홍제동) 1층 |02-379-6082|126.946634437636|37.5911764972548
60계치킨|경북성주점|경북 성주군 성주읍 성주읍2길 16-1  |054-931-9291|128.288795336739|35.9190682077048
60계치킨|광주학동지원점|광주 동구 의재로 48 (학동) 1층 |062-236-6060|126.932735549188|35.1322909704678
60계치킨|남양주덕소점|경기 남양주시 와부읍 수레로 42 1층 60계치킨 남양주덕소점 |031-576-6082|127.216736668351|37.5877818649495
60계치킨|파주적성점|경기 파주시 적성면 솥뒤로 10 1층 일부 |031-958-6660|126.918151674098|37.9552170558152
60계치킨|미사풍산점|경기 하남시 미사강변중앙로111번길 28 (풍산동) 1층 101호 |031-792-6082|127.190911378895|37.5573589962691
60계치킨|천안직산점|충남 천안시 서북구 직산읍 봉주로 62 1층 |041-581-0160|127.153392069241|36.8771151339248
60계치킨|광주동명계림점|광주 동구 장동로 9 (장동)  |062-222-6066|126.923208661315|35.1490035051843
60계치킨|서울망우점|서울 중랑구 용마산로 494 (망우동) 1층 109호 |02-434-6082|127.100268095195|37.5949757275537
60계치킨|포항흥해초곡점|경북 포항시 북구 흥해읍 초곡지구로58번길 24-6 1층 |054-261-6082|129.337315977687|36.0971273971426
60계치킨|광주중흥신안점|광주 북구 호동로 22-1 (중흥동)  |062-266-6082|126.914957813241|35.174914049961
60계치킨|용인한숲시티점|경기 용인시 처인구 남사면 한숲로 45 139호 (한숲스퀘어 옐로우상가) |031-332-6082|127.170189776888|37.1528269491657
