NAME|BRANCH|ADDR|TELL
호치킨|송도 더테라스점|인천 연수구 센트럴로 415, 판매시설 S동 135호|032-832-5727
호치킨|신정네거리역점|서울 양천구 중앙로 269|02-2605-5727
호치킨|우장산역점|서울 강서구 강서로45나길 50 102호|02-2666-5727
호치킨|부산 양정역점|부산 부산진구 양지로5번길 2|051-852-5727
호치킨|대전 관저마치광장점|대전광역시 서구 관저동 1532번지 103호|042-545-5727
호치킨|파주 야당역점|경기도 파주시 야당동 1066 삼융시네마 110호|031-947-5727
호치킨|수원 매탄위브점|경기도 수원시 영통구 매탄동 923-3|031-211-5727
호치킨|평택 팽성점|경기도 평택시 팽성읍 안정리 136-10, 110호|031-658-5727
호치킨|송도퍼스트파크점|인천 연수구 컨벤시아대로230번길 42|032-831-5727
호치킨|상봉역점|서울특별시 중랑구 봉우재로33길 31 1층|02-433-5727
호치킨|고양원흥역점|경기도 고양시 덕양구 원흥5로 25 제판매시설동 제1층 제102호(원흥동, 삼송원흥역센트럴푸르지오)|031-969-5727
호치킨|시흥목감역점|시흥시 목감둘레로 253-24 (조남동 707-1), 103호, 104호|031-504-9400
호치킨|부천오정시장점|경기 부천시 부천로 476번길 46|032-672-5727
호치킨|안양성원점|경기도 안양시 만안구 안양동 714-157|031-464-5727
호치킨|대전타임월드점|대전광역시 서구 대덕대로 185번길 22 1층 103호 (둔산동)|042-485-5727
호치킨|장안데시앙점|서울 동대문구 장안동 587 동대문 더퍼스트 데시앙 104호|02-2242-5727
호치킨|용인죽전점|경기도 용인시 수지구 죽전동 1190-5 신주프라자 105호|031-526-2057
호치킨|인천만수동점|인천광역시 남동구 장승남로 71 (만수동 1031)|032-463-5727
호치킨|김포구래점|http://hochicken.co.kr|031-997-0100
호치킨|안양성결대점|경기도 안양시 만안구 성결대학로 28 1층|031-441-9942
호치킨|오금점|서울특별시 송파구 위례성대로20길 32, 1층(오금동, 명현빌딩)|02-404-1129
호치킨|송도풍림아이원점|인천시 연수구 송도동 3-4, 121호|032-831-5728
호치킨|시흥배곧호반써밋점|경기도 시흥시 서울대학로278번길 19-13 a동 1층 123호|031-432-5727
호치킨|광교중흥어뮤즈점|수원시 영통구 원천동 589 광교중흥상가 B1 20호, 21호|031-212-5583
호치킨|은천초교점|서울특별시 관악구 은천로 80, 1층|02-6032-5727
호치킨|용인동천점|경기도 용인시 문인로 54번길 2, 1층 102호(동천동)|031-266-5727
호치킨|고양덕양도래울점|경기도 고양시 덕양구 도래울로 104 1층(도내동)|031-812-5727
호치킨|은평뉴타운점|서울 은평구 진관3로 11 / 진관동 64 101동 114호|02-356-5726
호치킨|광주장지e편한세상점|경기도 광주시 순암로36번길 100 / 장지동 3-22|031-763-5727
호치킨|군포금정역점|경기 군포시 군포로745번길 56 / 산본동 236-12|031-397-5727
호치킨|한양대점|서울 성동구 마조로 32 / 행당동 10-1 1층|02-2281-0144
호치킨|수원영통청명마을점|경기 수원시 영통구 청명남로 52 / 영통동 1038-2|031-205-5727
