NAME|BRANCH|ADDR|TELL
차홍룸|가로수길점|서울특별시 강남구 압구정로12길 39 2층 3층|02-545-3655]
차홍룸|가로수올리브영점|서울특별시 강남구 도산대로 133, 3층|02-542-3655]
차홍룸|강남점|서울특별시 강남구 강남대로 376|02-552-3658]
차홍룸|공덕점|서울특별시 마포구 백범로31길 7 상가1동 103|02-707-3655]
차홍룸|대치점|서울특별시 강남구 선릉로64길 11-2 4층|02-557-3503]
차홍룸|마곡점|서울특별시 마포구 백범로31길 7 상가1동 101-103호|02-2666-9353]
차홍룸|목동점|서울특별시 양천구 오목로 345  2층(209, 210, 211)|02-2643-3656 ]
차홍룸|방배점|서울시 서초구 방배로 103, 2층 서리풀타워 ,|02-523-3655
차홍룸|삼성점|서울특별시 강남구 영동대로 701  3층|02-515-3658]
차홍룸|서초점|서울시 서초구 서초중앙로 118, 2층 카이스시스템빌딩,|02-585-3656
차홍룸|신논현점|서울특별시 서초구 강남대로 463, 리젠타워 3층 (서초동)|02-535-3658
차홍룸|신촌점|서울특별시 서대문구 신촌로 99 엘리트빌딩 4층|02-392-3656]
차홍룸|압구정점|서울특별시 강남구 압구정로324 2층|02-3444-6780]
차홍룸|양재점|서울특별시 서초구 강남대로 241 세원빌딩 4층|02-597-3658]
차홍룸|용산센트럴점|서울특별시용산구 한강대로95,A동2층R201호(한강로2가,래미안용산)|예약문의 02-797-3655
차홍룸|용산점|서울특별시 용산구 한강대로69 용산 푸르지오써밋 2층|02-797-3656]
차홍룸|잠실점|서울특별시 송파구 올림픽로 100|02-422-3656]
차홍룸|한남점|서울특별시 용산구 이태원로 217, 2층 19호 (한남동, 안성타워)|02-792-3655]
차홍룸|홍대점|서울특별시 마포구 양화로61,4층 (서교동,두암빌딩)|02-336-3656]
