NAME|BRANCH|ADDR|TELL
렌즈디바|대구시지광장|대구 수성구  신매동 567-41 아이클릭 안경원|053-794-8007
렌즈디바|구미옥계점|경북 구미시 산호대로 797 열린안경 옥계점|054-475-0205
렌즈디바|광주오치점|광주광역시 북구 설죽로 338, 일곡빌딩 1층 (오치동)|062-267-9977
렌즈디바|광주동신점|광주광역시 북구 풍향동 494-16 1001안경원|062-521-0203
렌즈디바|무안점|전남 무안군 무안읍 무안중앙로 11|061-453-2552
렌즈디바|목포터미널|전남 목포시 상동 175-22|061-279-1116
렌즈디바|목포연산점|전남 목포시 산정동 1712-10|061-276-2020
렌즈디바|목포남악점(구.목포시내)|전남 무안군 삼향읍 남악리 2105 펠리시티3차상가 114호 아이디어안경원|061-242-2225
렌즈디바|춘천효자점|강원도 춘천시 효자동 628-8 8/2|033-256-3283
렌즈디바|춘천중앙점|강원도 춘천시 중앙로2가 90번지 데이트안경|033-255-0722
렌즈디바|김해장유이노티안경|경남 김해시 부곡동 1161-1 탑프라자 102호 씨채널안경콘택트|055-313-9327
렌즈디바|진주신안점|경남 진주시 신안동 581-2|055-748-6338
렌즈디바|안산부곡점|경기도 안산시 상록구 부곡로 120, 1층 4호,5호(부곡동)|031-406-9009
렌즈디바|안양남대문점|경기도 안양시 만안구 안양로 332|031-466-2001
렌즈디바|청주율량점|충북 청주시 청원구 율봉로 181(율량동)|043-215-5115
렌즈디바|청주오창점|충북 청주시 청원구 오창읍 양청리 821-2|043-213-8489
렌즈디바|충주점|충북 충주시 성서동 294|043-846-1064
렌즈디바|음성점|충북 음성군 음성읍 읍내리 536-34|043-872-9003
렌즈디바|서울명동점|서울특별시 중구 명동2가 99-3 1층 프레임젠틀|02-3789-0817
렌즈디바|순천호수점|전남 순천시 조례2길 4 1층 스타일박스 호수점|061-723-5678
렌즈디바|순천조례점|전남 순천시 조례동 1722-13 노엘빌딩 2층|061-722-6181
렌즈디바|광주문흥점|광주광역시 북구 문흥동 1002-3 1층|062-264-2468
렌즈디바|광주계림점|광주광역시 동구 계림동 100-11 금호유니마트 139호 아이빌 안경원|062-512-9069
렌즈디바|광양점|전남 광양시 광양읍 목성리 908번지 스타일박스안경원|061-763-7722
