##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@도미노피자
도미노피자|쌍문점|127.040211|37.655855|도미노피자|02-991-5815|서울특별시 도봉구 해등로 139|서울 도봉구 창동 715-3||11:30~22:00|||||도미노피자 쌍문점|(창동,미소애아파트)|||80505
도미노피자|성수2호점|127.047883|37.5409100|도미노피자|02-462-3081|서울특별시 성동구 성수일로 1|서울 성동구 성수동1가 656-365||11:00~22:00|||||도미노피자 성수2호점|1층 (성수동1가);1층|||80505
도미노피자|옥수점|127.015394|37.543852|도미노피자|02-2294-0273|서울특별시 성동구 독서당로 212|서울 성동구 옥수동 1242-3||11:30~22:00|||||도미노피자 옥수점|1층 (옥수동);1층|||80505
도미노피자|왕십리점|127.023556|37.559161|도미노피자|02-2297-3082|서울특별시 성동구 난계로 81|서울 성동구 하왕십리동 1059||11:00~22:00|||||도미노피자 왕십리점|(하왕십리동)|||80505
도미노피자|행당점|127.037004|37.566981|도미노피자|02-2291-3082|서울특별시 성동구 고산자로 308|서울 성동구 마장동 518-14||11:00~22:00|||||도미노피자 행당점|(마장동)|||80505
도미노피자|강일점|127.170881|37.558482|도미노피자|02-3426-3083|서울특별시 강동구 상일로 127|서울 강동구 고덕동 201-3||11:00~22:00|||||도미노피자 강일점|(고덕동)|||80505
도미노피자|길동점|127.142437|37.5406040|도미노피자|02-3426-0454|서울특별시 강동구 천중로 200|서울 강동구 길동 349-1||11:00~22:00|||||도미노피자 길동점|(길동,다성이즈빌)|||80505
도미노피자|둔촌점|127.132351|37.529753|도미노피자|02-478-0337|서울특별시 강동구 풍성로 186|서울 강동구 성내3동 420-21호 ||11:00~22:00|||||도미노피자 둔촌점|1층 (성내동)|||80505
도미노피자|천호암사점|127.126681|37.547027|도미노피자|02-475-3082|서울특별시 강동구 올림픽로 738|서울 강동구 천호동 315-1||11:30~22:00|||||도미노피자 천호암사점|(천호동)|||80505
도미노피자|개포점|127.04717|37.475556|도미노피자|02-575-9333|서울특별시 강남구 논현로 58|서울 강남구 개포4동 1228-3||11:30~22:00|||||도미노피자 개포점|(개포동,동진빌딩)|||80505
도미노피자|논현점|127.023511|37.511692|도미노피자|02-546-3082|서울특별시 강남구 학동로4길 15|서울 강남구 논현동 122-8||11:00~22:00|||||도미노피자 논현점||||80505
도미노피자|대치점|127.059956|37.501189|도미노피자|02-569-3082|서울특별시 강남구 삼성로64길 5|서울 강남구 대치동 974||11:00~22:00|||||도미노피자 대치점|상가 105호 (대치동,대치현대아파트);대치현대아파트 상가동 105호|||80505
도미노피자|삼성점|127.049004|37.512047|도미노피자|02-3442-4677|서울특별시 강남구 봉은사로 451|서울 강남구 삼성동 44-18||11:30~22:00|||||도미노피자 삼성점|(삼성동)|||80505
도미노피자|압구정점|127.034738|37.528845|도미노피자|02-544-3626|서울특별시 강남구 압구정로 306|서울 강남구 신사동 638-2||11:30~22:00|||||도미노피자 압구정점|(신사동)|||80505
도미노피자|역삼점|127.035337|37.4944764|도미노피자|02-564-0554|서울특별시 강남구 역삼로 146|서울 강남구 역삼동 789||11:30~22:00|||||도미노피자 역삼점|청오빌딩|||80505
도미노피자|일원점|127.083111|37.489617|도미노피자|02-3411-9700|서울특별시 강남구 일원로9길 18|서울 강남구 일원동 687-7||11:30~22:00|||||도미노피자 일원점|태경빌딩 102호 (일원동)|||80505
도미노피자|동소문점|127.015345|37.596067|도미노피자|02-928-0192|서울특별시 성북구 아리랑로 37-2|서울 성북구 동소문동7가 2-8||11:00~22:00|||||도미노피자 동소문점|(동소문동7가);9번지|||80505
도미노피자|정릉점|127.010458|37.606943|도미노피자|02-916-3082|서울특별시 성북구 보국문로 27|서울 성북구 정릉2동 408-11||11:00~22:00|||||도미노피자 정릉점|1층 (정릉동)|||80505
도미노피자|동서초점|127.021767|37.502681|도미노피자|02-532-3085|서울특별시 서초구 서운로 220|서울 서초구 서초4동 1302-2||11:30~22:00|||||도미노피자 동서초점|1층 2,3호 (서초동,대지스포츠플라자);1층 2,3호|||80505
도미노피자|방배역점|126.999274|37.481461|도미노피자|02-525-3082|서울특별시 서초구 효령로 140|서울 서초구 방배동 985-6||11:00~22:00|||||도미노피자 방배역점|(방배동,서진빌딩);서진빌딩 1층|||80505
도미노피자|방배점|126.988813|37.495788|도미노피자|02-595-8787|서울특별시 서초구 방배로 254|서울 서초구 방배본동 19-3||11:00~22:00|||||도미노피자 방배점|(방배동)|||80505
도미노피자|서방배점|126.987474|37.477374|도미노피자|02-592-3118|서울특별시 서초구 효령로 22|서울특별시 서초구 방배동 477-1||11:30~22:00|||||도미노피자 서방배점|멤버스뷰;멤버스뷰 멤버스뷰|||80505
도미노피자|서초점|127.021531|37.491103|도미노피자|02-587-7742|서울특별시 서초구 사임당로 115|서울특별시 서초구 서초동 1633-4||11:30~22:00|||||도미노피자 서초점|지하1층 B101,B102호;지하1층 B101,B102호|||80505
도미노피자|양재점|127.041199|37.479656|도미노피자|02-578-3080|서울특별시 서초구 바우뫼로 198|서울 서초구 양재동 82-7||11:00~22:00|||||도미노피자 양재점|1층 (양재동,신우빌딩)|||80505
도미노피자|잠원점|127.01674|37.515396|도미노피자|02-533-7878|서울특별시 서초구 나루터로 61|서울 서초구 잠원동 15-9||11:30~22:00|||||도미노피자 잠원점|101호 (잠원동,태승빌딩)|||80505
도미노피자|가락점|127.121743|37.4984420|도미노피자|02-403-3082|서울특별시 송파구 오금로36길 65|서울 송파구 가락동 50-2||11:00~22:00|||||도미노피자 가락점||||80505
도미노피자|롯데월드점|127.097939|37.511065|도미노피자|02-6285-3082|서울특별시 송파구 올림픽로 240|서울특별시 송파구 잠실동 40-1||11:00~22:00|||||도미노피자 롯데월드점|롯데월드 지하1층;롯데월드 지하1층|||80505
도미노피자|석촌점|127.098325|37.502747|도미노피자|02-2202-3082|서울특별시 송파구 백제고분로 285|서울 송파구 석촌동 14-11||11:30~22:00|||||도미노피자 석촌점|(석촌동,조광빌딩);조광빌딩 1층|||80505
도미노피자|오금점|127.133695|37.508219|도미노피자|02-449-3030|서울특별시 송파구 중대로 314-1|서울 송파구 오금동 95-4||11:00~22:00|||||도미노피자 오금점|(오금동)|||80505
도미노피자|위례점|127.14313|37.474783|도미노피자|02-6734-3082|서울시 송파구 위례광장로 290|서울 송파구 장지동 896||11:30~22:00|||||도미노피자 위례점|제상가동 1층 138,139호 (장지동 위례중앙푸르지오 2단지);제상가동 1층 138,139호 (장지동 위례중앙푸르지오 2단지)|||80505
도미노피자|잠실본점|127.087062|37.504351|도미노피자|02-415-3082|서울특별시 송파구 백제고분로 184|서울 송파구 잠실동 336-3||11:30~22:00|||||도미노피자 잠실본점|(잠실동)|||80505
도미노피자|잠실야구장점|127.072356|37.512773|도미노피자|02-422-3082|서울특별시 송파구 올림픽로 25|서울 송파구 잠실동 10||11:30~22:00|||||도미노피자 잠실야구장점|야구장내1호점 (잠실동,서울종합운동장);야구장내 1호점|||80505
도미노피자|잠실점|127.114836|37.5138636|도미노피자|02-2203-0029|서울특별시 송파구 백제고분로 490|서울특별시 송파구 방이동 149-9||11:00~22:00|||||도미노피자 잠실점|거보산업 (주);거보산업 (주)|||80505
도미노피자|장지점|127.127202|37.486805|도미노피자|02-401-3082|서울특별시 송파구 송이로32길 37|서울 송파구 문정동 19||11:00~22:00|||||도미노피자 장지점|(문정동)|||80505
도미노피자|공릉점|127.078884|37.619118|도미노피자|02-948-3082|서울특별시 노원구 화랑로 465|서울 노원구 공릉동 공릉동 653-5||11:00~22:00|||||도미노피자 공릉점|101,102호 (공릉동,엘네스트빌오피스텔);엘네스트빌 1층|||80505
도미노피자|당고개점|127.076386|37.6636270|도미노피자|02-930-3082|서울특별시 노원구 덕릉로 740|서울 노원구 상계동 95-199||11:00~22:00|||||도미노피자 당고개점|(상계동,정진빌딩)|||80505
도미노피자|상계점|127.05711|37.661563|도미노피자|02-931-3306|서울특별시 노원구 노원로 558|서울 노원구 상계8동 669||11:00~22:00|||||도미노피자 상계점|(상계동);성지빌딩 1층|||80505
도미노피자|월계점|127.059655|37.621914|도미노피자|02-915-3082|서울특별시 노원구 광운로 52|서울 노원구 월계동 409-16||11:30~22:00|||||도미노피자 월계점|(월계동)|||80505
도미노피자|중계점|127.078487|37.648223|도미노피자|02-930-3032|서울특별시 노원구 한글비석로8길 41|서울 노원구 중계동 364-12||11:00~22:00|||||도미노피자 중계점|상가 102호 (중계동,주공6단지아파트);중계주공6단지 상가 102호|||80505
도미노피자|용산점|126.965497|37.537359|도미노피자|02-718-0041|서울특별시 용산구 원효로 210-1|서울 용산구 원효로2가 3-4||11:00~22:00|||||도미노피자 용산점|1층 (원효로2가);1층|||80505
도미노피자|이촌점|126.968747|37.523971|도미노피자|02-795-4673|서울특별시 용산구 서빙고로 40|서울 용산구 한강로3가 65-426||11:30~22:00|||||도미노피자 이촌점|(한강로3가)|||80505
도미노피자|이태원점|126.994641|37.5328440|도미노피자|02-790-3082|서울특별시 용산구 보광로 112-3|서울 용산구 이태원1동 141-8||11:30~22:00|||||도미노피자 이태원점|2층 (이태원동);2층|||80505
도미노피자|후암점|126.973919|37.545485|도미노피자|02-757-4513|서울특별시 용산구 두텁바위로 13|서울 용산구 갈월동 53-19||11:00~22:00|||||도미노피자 후암점|102호 (갈월동,그린빌파크오피스텔);그리빌파크 102호|||80505
도미노피자|미아점|127.021967|37.617359|도미노피자|02-989-3044|서울특별시 강북구 삼양로24길 19|서울 강북구 미아동 561-1||11:30~22:00|||||도미노피자 미아점|102동 101호 (미아동,현대성우아파트);현대성우아파트 102-101|||80505
